priority,gapType,slot,item,color,material,suggestedKey,suggestedFilename,searchQuery,unsplashSearchUrl,pexelsSearchUrl,licenseNote
P1,colorLocked,accessory,Tote bag,tan,leather,accessory_tan_tote-bag_leather_studio,assets/recommendation-stock/accessory-tan-tote-bag-leather.jpg,tan leather Tote bag flat lay studio product,https://unsplash.com/s/photos/tan%20leather%20Tote%20bag%20flat%20lay%20studio%20product,https://www.pexels.com/search/tan%20leather%20Tote%20bag%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,accessory,Watch,black,metal,accessory_black_watch_metal_studio,assets/recommendation-stock/accessory-black-watch-metal.jpg,black metal Watch flat lay studio product,https://unsplash.com/s/photos/black%20metal%20Watch%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20metal%20Watch%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,accessory,Watch,brown,metal,accessory_brown_watch_metal_studio,assets/recommendation-stock/accessory-brown-watch-metal.jpg,brown metal Watch flat lay studio product,https://unsplash.com/s/photos/brown%20metal%20Watch%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20metal%20Watch%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,accessory,Watch,gray,metal,accessory_gray_watch_metal_studio,assets/recommendation-stock/accessory-gray-watch-metal.jpg,gray metal Watch flat lay studio product,https://unsplash.com/s/photos/gray%20metal%20Watch%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20metal%20Watch%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,accessory,Watch,navy,metal,accessory_navy_watch_metal_studio,assets/recommendation-stock/accessory-navy-watch-metal.jpg,navy metal Watch flat lay studio product,https://unsplash.com/s/photos/navy%20metal%20Watch%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20metal%20Watch%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,accessory,Watch,tan,metal,accessory_tan_watch_metal_studio,assets/recommendation-stock/accessory-tan-watch-metal.jpg,tan metal Watch flat lay studio product,https://unsplash.com/s/photos/tan%20metal%20Watch%20flat%20lay%20studio%20product,https://www.pexels.com/search/tan%20metal%20Watch%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,accessory,Wool scarf,black,silk,accessory_black_wool-scarf_silk_studio,assets/recommendation-stock/accessory-black-wool-scarf-silk.jpg,black silk Wool scarf flat lay studio product,https://unsplash.com/s/photos/black%20silk%20Wool%20scarf%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20silk%20Wool%20scarf%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,accessory,Wool scarf,brown,silk,accessory_brown_wool-scarf_silk_studio,assets/recommendation-stock/accessory-brown-wool-scarf-silk.jpg,brown silk Wool scarf flat lay studio product,https://unsplash.com/s/photos/brown%20silk%20Wool%20scarf%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20silk%20Wool%20scarf%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,accessory,Wool scarf,gray,silk,accessory_gray_wool-scarf_silk_studio,assets/recommendation-stock/accessory-gray-wool-scarf-silk.jpg,gray silk Wool scarf flat lay studio product,https://unsplash.com/s/photos/gray%20silk%20Wool%20scarf%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20silk%20Wool%20scarf%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,accessory,Wool scarf,navy,silk,accessory_navy_wool-scarf_silk_studio,assets/recommendation-stock/accessory-navy-wool-scarf-silk.jpg,navy silk Wool scarf flat lay studio product,https://unsplash.com/s/photos/navy%20silk%20Wool%20scarf%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20silk%20Wool%20scarf%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,accessory,Wool scarf,tan,silk,accessory_tan_wool-scarf_silk_studio,assets/recommendation-stock/accessory-tan-wool-scarf-silk.jpg,tan silk Wool scarf flat lay studio product,https://unsplash.com/s/photos/tan%20silk%20Wool%20scarf%20flat%20lay%20studio%20product,https://www.pexels.com/search/tan%20silk%20Wool%20scarf%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Chinos,beige,cotton,bottom_beige_chinos_cotton_studio,assets/recommendation-stock/bottom-beige-chinos-cotton.jpg,beige cotton Chinos flat lay studio product,https://unsplash.com/s/photos/beige%20cotton%20Chinos%20flat%20lay%20studio%20product,https://www.pexels.com/search/beige%20cotton%20Chinos%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Chinos,black,cotton,bottom_black_chinos_cotton_studio,assets/recommendation-stock/bottom-black-chinos-cotton.jpg,black cotton Chinos flat lay studio product,https://unsplash.com/s/photos/black%20cotton%20Chinos%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20cotton%20Chinos%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Chinos,brown,cotton,bottom_brown_chinos_cotton_studio,assets/recommendation-stock/bottom-brown-chinos-cotton.jpg,brown cotton Chinos flat lay studio product,https://unsplash.com/s/photos/brown%20cotton%20Chinos%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20cotton%20Chinos%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Chinos,charcoal,cotton,bottom_charcoal_chinos_cotton_studio,assets/recommendation-stock/bottom-charcoal-chinos-cotton.jpg,charcoal cotton Chinos flat lay studio product,https://unsplash.com/s/photos/charcoal%20cotton%20Chinos%20flat%20lay%20studio%20product,https://www.pexels.com/search/charcoal%20cotton%20Chinos%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Chinos,cream,cotton,bottom_cream_chinos_cotton_studio,assets/recommendation-stock/bottom-cream-chinos-cotton.jpg,cream cotton Chinos flat lay studio product,https://unsplash.com/s/photos/cream%20cotton%20Chinos%20flat%20lay%20studio%20product,https://www.pexels.com/search/cream%20cotton%20Chinos%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Chinos,gray,cotton,bottom_gray_chinos_cotton_studio,assets/recommendation-stock/bottom-gray-chinos-cotton.jpg,gray cotton Chinos flat lay studio product,https://unsplash.com/s/photos/gray%20cotton%20Chinos%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20cotton%20Chinos%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Chinos,olive,cotton,bottom_olive_chinos_cotton_studio,assets/recommendation-stock/bottom-olive-chinos-cotton.jpg,olive cotton Chinos flat lay studio product,https://unsplash.com/s/photos/olive%20cotton%20Chinos%20flat%20lay%20studio%20product,https://www.pexels.com/search/olive%20cotton%20Chinos%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Chinos,tan,cotton,bottom_tan_chinos_cotton_studio,assets/recommendation-stock/bottom-tan-chinos-cotton.jpg,tan cotton Chinos flat lay studio product,https://unsplash.com/s/photos/tan%20cotton%20Chinos%20flat%20lay%20studio%20product,https://www.pexels.com/search/tan%20cotton%20Chinos%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Chinos,white,cotton,bottom_white_chinos_cotton_studio,assets/recommendation-stock/bottom-white-chinos-cotton.jpg,white cotton Chinos flat lay studio product,https://unsplash.com/s/photos/white%20cotton%20Chinos%20flat%20lay%20studio%20product,https://www.pexels.com/search/white%20cotton%20Chinos%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Jeans,beige,denim,bottom_beige_jeans_denim_studio,assets/recommendation-stock/bottom-beige-jeans-denim.jpg,beige denim Jeans flat lay studio product,https://unsplash.com/s/photos/beige%20denim%20Jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/beige%20denim%20Jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Jeans,black,denim,bottom_black_jeans_denim_studio,assets/recommendation-stock/bottom-black-jeans-denim.jpg,black denim Jeans flat lay studio product,https://unsplash.com/s/photos/black%20denim%20Jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20denim%20Jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Jeans,brown,denim,bottom_brown_jeans_denim_studio,assets/recommendation-stock/bottom-brown-jeans-denim.jpg,brown denim Jeans flat lay studio product,https://unsplash.com/s/photos/brown%20denim%20Jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20denim%20Jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Jeans,charcoal,denim,bottom_charcoal_jeans_denim_studio,assets/recommendation-stock/bottom-charcoal-jeans-denim.jpg,charcoal denim Jeans flat lay studio product,https://unsplash.com/s/photos/charcoal%20denim%20Jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/charcoal%20denim%20Jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Jeans,cream,denim,bottom_cream_jeans_denim_studio,assets/recommendation-stock/bottom-cream-jeans-denim.jpg,cream denim Jeans flat lay studio product,https://unsplash.com/s/photos/cream%20denim%20Jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/cream%20denim%20Jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Jeans,gray,denim,bottom_gray_jeans_denim_studio,assets/recommendation-stock/bottom-gray-jeans-denim.jpg,gray denim Jeans flat lay studio product,https://unsplash.com/s/photos/gray%20denim%20Jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20denim%20Jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P1,colorLocked,bottom,Jeans,navy,denim,bottom_navy_jeans_denim_studio,assets/recommendation-stock/bottom-navy-jeans-denim.jpg,navy denim Jeans flat lay studio product,https://unsplash.com/s/photos/navy%20denim%20Jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20denim%20Jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
